par_cz,par_czname,par_state,par_stateabbrv,kid_count,inventor,top5cit,inventor_cat_1,inventor_cat_2,inventor_cat_3,inventor_cat_4,inventor_cat_5,inventor_cat_6,inventor_cat_7,top5cit_cat_1,top5cit_cat_2,top5cit_cat_3,top5cit_cat_4,top5cit_cat_5,top5cit_cat_6,top5cit_cat_7,kid_count_g_m,inventor_g_m,top5cit_g_m,inventor_cat_1_g_m,inventor_cat_2_g_m,inventor_cat_3_g_m,inventor_cat_4_g_m,inventor_cat_5_g_m,inventor_cat_6_g_m,inventor_cat_7_g_m,top5cit_cat_1_g_m,top5cit_cat_2_g_m,top5cit_cat_3_g_m,top5cit_cat_4_g_m,top5cit_cat_5_g_m,top5cit_cat_6_g_m,top5cit_cat_7_g_m,kid_count_g_f,inventor_g_f,top5cit_g_f,inventor_cat_1_g_f,inventor_cat_2_g_f,inventor_cat_3_g_f,inventor_cat_4_g_f,inventor_cat_5_g_f,inventor_cat_6_g_f,inventor_cat_7_g_f,top5cit_cat_1_g_f,top5cit_cat_2_g_f,top5cit_cat_3_g_f,top5cit_cat_4_g_f,top5cit_cat_5_g_f,top5cit_cat_6_g_f,top5cit_cat_7_g_f,kid_count_pq_1,inventor_pq_1,top5cit_pq_1,inventor_cat_1_pq_1,inventor_cat_2_pq_1,inventor_cat_3_pq_1,inventor_cat_4_pq_1,inventor_cat_5_pq_1,inventor_cat_6_pq_1,inventor_cat_7_pq_1,top5cit_cat_1_pq_1,top5cit_cat_2_pq_1,top5cit_cat_3_pq_1,top5cit_cat_4_pq_1,top5cit_cat_5_pq_1,top5cit_cat_6_pq_1,top5cit_cat_7_pq_1,kid_count_pq_2,inventor_pq_2,top5cit_pq_2,inventor_cat_1_pq_2,inventor_cat_2_pq_2,inventor_cat_3_pq_2,inventor_cat_4_pq_2,inventor_cat_5_pq_2,inventor_cat_6_pq_2,inventor_cat_7_pq_2,top5cit_cat_1_pq_2,top5cit_cat_2_pq_2,top5cit_cat_3_pq_2,top5cit_cat_4_pq_2,top5cit_cat_5_pq_2,top5cit_cat_6_pq_2,top5cit_cat_7_pq_2,kid_count_pq_3,inventor_pq_3,top5cit_pq_3,inventor_cat_1_pq_3,inventor_cat_2_pq_3,inventor_cat_3_pq_3,inventor_cat_4_pq_3,inventor_cat_5_pq_3,inventor_cat_6_pq_3,inventor_cat_7_pq_3,top5cit_cat_1_pq_3,top5cit_cat_2_pq_3,top5cit_cat_3_pq_3,top5cit_cat_4_pq_3,top5cit_cat_5_pq_3,top5cit_cat_6_pq_3,top5cit_cat_7_pq_3,kid_count_pq_4,inventor_pq_4,top5cit_pq_4,inventor_cat_1_pq_4,inventor_cat_2_pq_4,inventor_cat_3_pq_4,inventor_cat_4_pq_4,inventor_cat_5_pq_4,inventor_cat_6_pq_4,inventor_cat_7_pq_4,top5cit_cat_1_pq_4,top5cit_cat_2_pq_4,top5cit_cat_3_pq_4,top5cit_cat_4_pq_4,top5cit_cat_5_pq_4,top5cit_cat_6_pq_4,top5cit_cat_7_pq_4,kid_count_pq_5,inventor_pq_5,top5cit_pq_5,inventor_cat_1_pq_5,inventor_cat_2_pq_5,inventor_cat_3_pq_5,inventor_cat_4_pq_5,inventor_cat_5_pq_5,inventor_cat_6_pq_5,inventor_cat_7_pq_5,top5cit_cat_1_pq_5,top5cit_cat_2_pq_5,top5cit_cat_3_pq_5,top5cit_cat_4_pq_5,top5cit_cat_5_pq_5,top5cit_cat_6_pq_5,top5cit_cat_7_pq_5
34204,Lewistown,Montana,MT,981,0.0010194,0,0,0.0010194,0,0,0,0,0,0,0,0,0,0,0,0,485,0.0020619,0,0,0.0020619,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34301,Cody,Wyoming,WY,2822,0.0021262,0,0.0003544,0.0003544,0,0,0.0010631,0,0.0003544,0,0,0,0,0,0,0,1398,0.0035765,0,0.0007153,0.0007153,0,0,0.0014306,0,0.0007153,0,0,0,0,0,0,0,1424,0.0007022,0,0,0,0,0,0.0007022,0,0,0,0,0,0,0,0,0,441,0.0045351,0,0,0.0022676,0,0,0.0022676,0,0,0,0,0,0,0,0,0,645,0.0031008,0,0,0,0,0,0.0015504,0,0.0015504,0,0,0,0,0,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0.0016287,0,0,0,0,0,0.0016287,0,0,0,0,0,0,0,0,0,318,0.0031447,0,0.0031447,0,0,0,0,0,0,0,0,0,0,0,0,0
34302,Worland,Wyoming,WY,1051,0.0019029,0,0,0,0,0.0009515,0,0.0009515,0,0,0,0,0,0,0,0,543,0.0018416,0,0,0,0,0.0018416,0,0,0,0,0,0,0,0,0,0,508,0.0019685,0,0,0,0,0,0,0.0019685,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
34303,Riverton,Wyoming,WY,2838,0.0010571,0,0,0,0,0.0003524,0,0.0007047,0,0,0,0,0,0,0,0,1413,0.0021231,0,0,0,0,0.0007077,0,0.0014154,0,0,0,0,0,0,0,0,1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0.0037383,0,0,0,0,0.0018692,0,0.0018692,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
34304,Sheridan,Wyoming,WY,3328,0.0018029,0.0003005,0,0.0012019,0,0,0,0.0003005,0.0003005,0,0,0,0,0,0,0.0003005,1687,0.0029638,0.0005928,0,0.0017783,0,0,0,0.0005928,0.0005928,0,0,0,0,0,0,0.0005928,1640,0.0006098,0,0,0.0006098,0,0,0,0,0,0,0,0,0,0,0,0,712,0.0014045,0.0014045,0,0,0,0,0,0,0.0014045,0,0,0,0,0,0,0.0014045,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792,0.0037879,0,0,0.0037879,0,0,0,0,0,0,0,0,0,0,0,0,632,0.0031646,0,0,0.0015823,0,0,0,0.0015823,0,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34305,Miles City,Montana,MT,978,0.0030675,0,0,0.002045,0,0,0.0010225,0,0,0,0,0,0,0,0,0,490,0.0061224,0,0,0.0040816,0,0,0.0020408,0,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,0.008,0,0,0.004,0,0,0.004,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34306,Jordan,Montana,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34307,Colstrip,Montana,MT,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
34308,Billings,Montana,MT,9944,0.0020113,0.0001006,0.0001006,0.0010056,0.0001006,0,0.0002011,0.0004023,0.0002011,0,0.0001006,0,0,0,0,0,4965,0.0036254,0.0002014,0.0002014,0.0020141,0.0002014,0,0.0002014,0.0006042,0.0004028,0,0.0002014,0,0,0,0,0,4978,0.0004018,0,0,0,0,0,0.0002009,0.0002009,0,0,0,0,0,0,0,0,1499,0.0013342,0.0006671,0,0.0013342,0,0,0,0,0,0,0.0006671,0,0,0,0,0,2095,0.001432,0,0,0.0004773,0,0,0,0.0004773,0.0004773,0,0,0,0,0,0,0,2573,0.0007773,0,0,0,0,0,0.0003887,0.0003887,0,0,0,0,0,0,0,0,2220,0.0031532,0,0,0.0022523,0.0004505,0,0,0.0004505,0,0,0,0,0,0,0,0,1557,0.0038536,0,0.0006423,0.0012845,0,0,0.0006423,0.0006423,0.0006423,0,0,0,0,0,0,0
34309,Harlowton,Montana,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34401,Dillon,Montana,MT,647,0.007728,0,0,0.0015456,0.0030912,0.0030912,0,0,0,0,0,0,0,0,0,0,326,0.0122699,0,0,0.0030675,0.0030675,0.006135,0,0,0,0,0,0,0,0,0,0,321,0.0031153,0,0,0,0.0031153,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34402,Bozeman,Montana,MT,5342,0.0035567,0.0001872,0.0001872,0.0011232,0.0001872,0.0007488,0.0003744,0.0005616,0.0003744,0,0,0,0,0.0001872,0,0,2680,0.0067164,0.0003731,0.0003731,0.0022388,0,0.0014925,0.0007463,0.0011194,0.0007463,0,0,0,0,0.0003731,0,0,2661,0.0003758,0,0,0,0.0003758,0,0,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,0.0023566,0,0.0007855,0.0015711,0,0,0,0,0,0,0,0,0,0,0,0,1436,0.0034819,0.0006964,0,0,0,0.0013928,0.0006964,0.0013928,0,0,0,0,0,0.0006964,0,0,1108,0.0036101,0,0,0.0009025,0.0009025,0,0,0.0009025,0.0009025,0,0,0,0,0,0,0,751,0.0093209,0,0,0.0039947,0,0.0026631,0.0013316,0,0.0013316,0,0,0,0,0,0,0
34403,Helena,Montana,MT,4948,0.0030315,0.0002021,0,0.0018189,0.0004042,0,0,0.0004042,0.0004042,0,0.0002021,0,0,0,0,0,2510,0.0047809,0,0,0.0031873,0,0,0,0.0007968,0.0007968,0,0,0,0,0,0,0,2437,0.001231,0.0004103,0,0.0004103,0.0008207,0,0,0,0,0,0.0004103,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,0.0022523,0,0,0.0015015,0,0,0,0.0007508,0,0,0,0,0,0,0,0,1196,0.0075251,0,0,0.0041806,0.0008361,0,0,0.0008361,0.0016722,0,0,0,0,0,0,0,721,0.0041609,0.001387,0,0.0027739,0.001387,0,0,0,0,0,0.001387,0,0,0,0,0
34404,Butte-Silver Bow,Montana,MT,3315,0.0015083,0,0.0003017,0.0006033,0,0,0.0006033,0,0,0,0,0,0,0,0,0,1691,0.0029568,0,0.0005914,0.0011827,0,0,0.0011827,0,0,0,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0.0015385,0,0,0,0,0,0.0015385,0,0,0,0,0,0,0,0,0,867,0.0023068,0,0,0.0011534,0,0,0.0011534,0,0,0,0,0,0,0,0,0,704,0.0014205,0,0.0014205,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0.0022936,0,0,0.0022936,0,0,0,0,0,0,0,0,0,0,0,0
34501,Bonners Ferry,Idaho,ID,711,0.0042194,0,0,0.0014065,0,0,0,0.0028129,0,0,0,0,0,0,0,0,380,0.0052632,0,0,0.0026316,0,0,0,0.0026316,0,0,0,0,0,0,0,0,331,0.0030211,0,0,0,0,0,0,0.0030211,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34502,Libby,Montana,MT,1420,0.0014085,0,0,0.0014085,0,0,0,0,0,0,0,0,0,0,0,0,692,0.0028902,0,0,0.0028902,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34503,Kalispell,Montana,MT,7946,0.0020136,0,0.0003775,0.0006292,0.0002517,0.0001258,0.0002517,0.0002517,0.0001258,0,0,0,0,0,0,0,4116,0.0031584,0,0.0004859,0.0012148,0.0004859,0,0.0004859,0.000243,0.000243,0,0,0,0,0,0,0,3830,0.0007833,0,0.0002611,0,0,0.0002611,0,0.0002611,0,0,0,0,0,0,0,0,1794,0.0005574,0,0.0005574,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,0.0010183,0,0.0005092,0,0,0,0.0005092,0,0,0,0,0,0,0,0,0,1965,0.0010178,0,0,0,0,0.0005089,0,0.0005089,0,0,0,0,0,0,0,0,1412,0.0056657,0,0.0007082,0.0028329,0.0007082,0,0.0007082,0.0007082,0,0,0,0,0,0,0,0,811,0.0036991,0,0,0.001233,0.001233,0,0,0,0.001233,0,0,0,0,0,0,0
34504,Missoula,Montana,MT,8186,0.002321,0.0001222,0.0004886,0.0009773,0.0001222,0.0003665,0,0.0001222,0.0002443,0,0,0,0,0,0,0.0001222,4170,0.0038369,0.0002398,0.0004796,0.0019185,0.0002398,0.0007194,0,0,0.0004796,0,0,0,0,0,0,0.0002398,4015,0.0007472,0,0.0004981,0,0,0,0,0.0002491,0,0,0,0,0,0,0,0,1550,0.0025806,0,0.0012903,0.0012903,0,0,0,0,0,0,0,0,0,0,0,0,1883,0.0010621,0.0005311,0.0005311,0,0,0,0,0,0.0005311,0,0,0,0,0,0,0.0005311,1970,0.0030457,0,0,0.0020305,0,0.0010152,0,0,0,0,0,0,0,0,0,0,1679,0.0011912,0,0,0,0.0005956,0.0005956,0,0,0,0,0,0,0,0,0,0,1104,0.004529,0,0.0009058,0.0018116,0,0,0,0.0009058,0.0009058,0,0,0,0,0,0,0
34601,Gillette,Wyoming,WY,4196,0.0016683,0,0.000715,0,0,0.0002383,0.0002383,0.0004766,0,0,0,0,0,0,0,0,2103,0.0023776,0,0.000951,0,0,0.0004755,0.0004755,0.0004755,0,0,0,0,0,0,0,0,2093,0.0009556,0,0.0004778,0,0,0,0,0.0004778,0,0,0,0,0,0,0,0,423,0.0023641,0,0.0023641,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0.0010406,0,0,0,0,0,0,0.0010406,0,0,0,0,0,0,0,0,1392,0.0007184,0,0,0,0,0,0.0007184,0,0,0,0,0,0,0,0,0,826,0.0048426,0,0.0024213,0,0,0.0012107,0,0.0012107,0,0,0,0,0,0,0,0
34602,Rawlins,Wyoming,WY,1225,0.0016327,0,0,0,0,0,0.0008163,0.0008163,0,0,0,0,0,0,0,0,604,0.0033113,0,0,0,0,0,0.0016556,0.0016556,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,0.0029586,0,0,0,0,0,0.0029586,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
34603,Casper,Wyoming,WY,5841,0.0025681,0,0.0003424,0.0010272,0,0.0001712,0,0.0010272,0,0,0,0,0,0,0,0,2963,0.0047249,0,0.000675,0.0016875,0,0.0003375,0,0.002025,0,0,0,0,0,0,0,0,2878,0.0003475,0,0,0.0003475,0,0,0,0,0,0,0,0,0,0,0,0,889,0.0022497,0,0,0.0022497,0,0,0,0,0,0,0,0,0,0,0,0,1194,0.001675,0,0.0008375,0,0,0,0,0.0008375,0,0,0,0,0,0,0,0,1444,0.0020776,0,0.0006925,0,0,0,0,0.001385,0,0,0,0,0,0,0,0,1382,0.0043415,0,0,0.0021708,0,0.0007236,0,0.0014472,0,0,0,0,0,0,0,0,932,0.0021459,0,0,0.001073,0,0,0,0.001073,0,0,0,0,0,0,0,0
34604,Lusk,Wyoming,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34701,Honolulu,Hawaii,HI,43593,0.0016975,0.0002294,0.0000918,0.0006652,0.0003212,0.0002065,0.0000918,0.0001835,0.0001376,0.0000229,0.0000688,0.0000459,0,0,0,0.0000918,21898,0.0024203,0.0003653,0.000137,0.0010047,0.000411,0.0003197,0.0001827,0.000274,0.0000913,0.0000457,0.000137,0.0000913,0,0,0,0.0000913,21688,0.0009683,0.0000922,0.0000461,0.0003228,0.0002305,0.0000922,0,0.0000922,0.0001844,0,0,0,0,0,0,0.0000922,5426,0.0001843,0,0,0,0,0,0,0.0001843,0,0,0,0,0,0,0,0,8156,0.0004904,0,0.0001226,0.0001226,0,0.0001226,0,0.0001226,0,0,0,0,0,0,0,0,9493,0.0007374,0,0,0.000632,0,0,0,0,0.0001053,0,0,0,0,0,0,0,10157,0.0012799,0.0001969,0.0000985,0.0002954,0.0002954,0.0000985,0,0.0003938,0.0000985,0,0,0.0000985,0,0,0,0.0000985,10361,0.0047293,0.0007721,0.000193,0.0018338,0.0010617,0.0006756,0.0003861,0.000193,0.0003861,0.0000965,0.0002895,0.0000965,0,0,0,0.0002895
34702,Kapaa,Hawaii,HI,3535,0.0008487,0,0,0.0002829,0.0002829,0,0.0002829,0,0,0,0,0,0,0,0,0,1808,0.0011062,0,0,0.0005531,0,0,0.0005531,0,0,0,0,0,0,0,0,0,1727,0.000579,0,0,0,0.000579,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,0.0011834,0,0,0,0.0011834,0,0,0,0,0,0,0,0,0,0,0,907,0.0011025,0,0,0,0,0,0.0011025,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0.0020964,0,0,0.0020964,0,0,0,0,0,0,0,0,0,0,0,0
34703,Kahului,Hawaii,HI,6891,0.0007256,0,0,0.0001451,0.0001451,0.0001451,0.0001451,0.0001451,0,0,0,0,0,0,0,0,3453,0.0011584,0,0,0.0002896,0,0.0002896,0.0002896,0.0002896,0,0,0,0,0,0,0,0,3438,0.0002909,0,0,0,0.0002909,0,0,0,0,0,0,0,0,0,0,0,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,0.0012853,0,0,0.0006427,0,0,0,0.0006427,0,0,0,0,0,0,0,0,1685,0.0011869,0,0,0,0,0.0005935,0.0005935,0,0,0,0,0,0,0,0,0,1023,0.0009775,0,0,0,0.0009775,0,0,0,0,0,0,0,0,0,0,0
34801,Las Vegas,New Mexico,NM,3117,0.0012833,0,0,0.0003208,0,0.0009625,0,0,0,0,0,0,0,0,0,0,1613,0.0024799,0,0,0.00062,0,0.0018599,0,0,0,0,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,0.0009372,0,0,0.0009372,0,0,0,0,0,0,0,0,0,0,0,0,1020,0.0009804,0,0,0,0,0.0009804,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0.0061538,0,0,0,0,0.0061538,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
34802,Santa Fe,New Mexico,NM,12936,0.0029375,0.0001546,0.0000773,0.0008503,0.0005411,0.000773,0.0002319,0.0003092,0.0001546,0,0.0000773,0,0.0000773,0,0,0,6528,0.0045956,0.0003064,0.0001532,0.0012255,0.0009191,0.0013787,0.0004596,0.0003064,0.0001532,0,0.0001532,0,0.0001532,0,0,0,6408,0.0012484,0,0,0.0004682,0.0001561,0.0001561,0,0.0003121,0.0001561,0,0,0,0,0,0,0,2767,0.0007228,0,0,0,0,0,0.0003614,0,0.0003614,0,0,0,0,0,0,0,2989,0.0003346,0,0,0.0003346,0,0,0,0,0,0,0,0,0,0,0,0,2518,0.0019857,0.0003971,0,0.0015886,0.0003971,0,0,0,0,0,0.0003971,0,0,0,0,0,2357,0.0029699,0,0,0,0.0012728,0.0012728,0,0.0004243,0,0,0,0,0,0,0,0,2305,0.0099783,0.0004338,0.0004338,0.002603,0.0013015,0.0030369,0.0008677,0.0013015,0.0004338,0,0,0,0.0004338,0,0,0
34803,Tucumcari,New Mexico,NM,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34804,Clayton,New Mexico,NM,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34805,Alamosa,Colorado,CO,3148,0.0012706,0.0003177,0.0003177,0,0,0,0.0003177,0.0003177,0.0003177,0,0,0,0,0,0,0.0003177,1605,0.0012461,0.0006231,0.0006231,0,0,0,0,0,0.0006231,0,0,0,0,0,0,0.0006231,1543,0.0012962,0,0,0,0,0,0.0006481,0.0006481,0,0,0,0,0,0,0,0,976,0.0010246,0,0,0,0,0,0,0.0010246,0,0,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0.0030534,0,0.0015267,0,0,0,0.0015267,0,0,0,0,0,0,0,0,0,408,0.002451,0.002451,0,0,0,0,0,0,0.002451,0,0,0,0,0,0,0.002451,,,,,,,,,,,,,,,,,
34901,Albuquerque,New Mexico,NM,43774,0.0024215,0.0000914,0.0002284,0.000594,0.0004797,0.0005026,0.0002056,0.0002741,0.0001371,0,0,0.0000457,0,0,0,0.0000457,21831,0.0037561,0.0000458,0.0002748,0.0010077,0.0004581,0.0009161,0.0003665,0.0005497,0.0001832,0,0,0.0000458,0,0,0,0,21943,0.0010937,0.0001367,0.0001823,0.0001823,0.0005013,0.0000911,0.0000456,0,0.0000911,0,0,0.0000456,0,0,0,0.0000911,8623,0.0008118,0,0.000116,0,0.0002319,0.000116,0,0.000116,0.0002319,0,0,0,0,0,0,0,9746,0.0014365,0,0.0001026,0.0002052,0.0003078,0.0003078,0.0001026,0.0004104,0,0,0,0,0,0,0,0,9022,0.0014409,0.0001108,0,0.0004434,0,0.0003325,0.0002217,0.0001108,0.0003325,0,0,0,0,0,0,0.0001108,8416,0.00202,0.0001188,0.0002376,0.0007129,0.0001188,0.0005941,0.0002376,0,0.0001188,0,0,0,0,0,0,0.0001188,7967,0.0069035,0.000251,0.0007531,0.0017572,0.0018828,0.0012552,0.0005021,0.0007531,0,0,0,0.000251,0,0,0,0
34902,Socorro,New Mexico,NM,1152,0.0017361,0,0,0,0.0008681,0,0,0.0008681,0,0,0,0,0,0,0,0,607,0.0032949,0,0,0,0.0016474,0,0,0.0016474,0,0,0,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35001,Phoenix,Arizona,AZ,159153,0.0020609,0.0001005,0.0001382,0.0006597,0.0003896,0.000245,0.0001759,0.0003204,0.0001319,0,0.0000126,6.28E-06,6.28E-06,0,0.0000377,0.0000377,80135,0.0033069,0.0001373,0.0002121,0.0012229,0.0004742,0.0003993,0.0002745,0.0005491,0.0001747,0,0.000025,0.0000125,0,0,0.0000624,0.0000374,79012,0.0007973,0.0000633,0.0000633,0.0000886,0.0003038,0.0000886,0.0000759,0.0000886,0.0000886,0,0,0,0.0000127,0,0.0000127,0.000038,23649,0.0008034,0.0000846,0,0.0002537,0.0001691,0.0001691,0.0000423,0.0000846,0.0000846,0,0,0,0,0,0.0000423,0.0000423,32637,0.0009498,0.0000613,0.0001226,0.0002145,0.0001838,0.0000919,0.0000613,0.0001532,0.0001226,0,0,0,0,0,0,0.0000613,32354,0.0014836,0.0001236,0.0001236,0.00034,0.0003091,0.0002164,0.0000618,0.0003091,0.0001236,0,0.0000309,0,0,0,0.0000927,0,33493,0.001881,0.0000597,0.0001493,0.000836,0.0002687,0.0001791,0.0001791,0.0002389,0.0000299,0,0,0.0000299,0,0,0,0.0000299,37020,0.0045111,0.0001621,0.0002431,0.0014317,0.0008914,0.0005132,0.0004592,0.0007023,0.0002701,0,0.000027,0,0.000027,0,0.000054,0.000054
35002,Safford,Arizona,AZ,2826,0.0010616,0,0.0003539,0,0.0003539,0,0,0.0003539,0,0,0,0,0,0,0,0,1427,0.0014015,0,0.0007008,0,0,0,0,0.0007008,0,0,0,0,0,0,0,0,1399,0.0007148,0,0,0,0.0007148,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,0.0010799,0,0,0,0,0,0,0.0010799,0,0,0,0,0,0,0,0,647,0.0030912,0,0.0015456,0,0.0015456,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
35100,Tucson,Arizona,AZ,51234,0.0025764,0.0000976,0.0001952,0.0012492,0.0003318,0.0003318,0.0002733,0.0000976,0.0000976,0,0.000039,0,0.000039,0.0000195,0,0,25903,0.0041694,0.0001544,0.0003088,0.0020075,0.0006177,0.0005019,0.0005405,0.0000772,0.0001158,0,0.0000386,0,0.0000772,0.0000386,0,0,25330,0.0009475,0.0000395,0.000079,0.0004737,0.0000395,0.0001579,0,0.0001184,0.000079,0,0.0000395,0,0,0,0,0,10472,0.0007639,0,0.000191,0.0002865,0.0000955,0,0.000191,0,0,0,0,0,0,0,0,0,11887,0.0015984,0,0.0002524,0.000673,0.0001683,0.0003365,0.0000841,0,0.0000841,0,0,0,0,0,0,0,11350,0.0019383,0.0000881,0.0002643,0.0009692,0.0002643,0.0001762,0.0001762,0.0000881,0,0,0,0,0.0000881,0,0,0,9572,0.0032386,0.0002089,0.0002089,0.0016715,0.0001045,0.0004179,0.0005224,0,0.0003134,0,0.0001045,0,0,0.0001045,0,0,7953,0.0065384,0.0002515,0,0.0032692,0.0012574,0.0008802,0.000503,0.000503,0.0001257,0,0.0001257,0,0.0001257,0,0,0
